movieId,title,genres,imdbId,tmdbId,(no genres listed),Action,Adventure,Animation,Children,Comedy,Crime,Documentary,Drama,Fantasy,Film-Noir,Horror,IMAX,Musical,Mystery,Romance,Sci-Fi,Thriller,War,Western,title2,runtime,rt_score,imdb_votes
8677,Flash Gordon Conquers the Universe (1940),Action|Sci-Fi,32475,68064,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Flash Gordon Conquers the Universe,0.37037037,0.88,0.000541831
8684,"Man Escaped, A (Un  condamné à mort s'est échappé ou Le vent souffle où il veut) (1956)",Adventure|Drama,49902,15244,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"Man Escaped, A (Un  condamné à mort s'est échappé ou Le vent souffle où il veut)",0,0,0
8685,"Miracle of Marcelino, The (Marcelino pan y vino) (1955)",Comedy|Drama,47216,62395,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"Miracle of Marcelino, The (Marcelino pan y vino)",0,0,0
8690,Slaughterhouse-Five (1972),Comedy|Drama|Sci-Fi|War,69280,24559,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,Slaughterhouse-Five,0.175084175,0.77,0.006098181
8695,"Bachelor and the Bobby-Soxer, The (1947)",Comedy,39169,27437,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Bachelor and the Bobby-Soxer, The",0,0,0
8711,Mr. Blandings Builds His Dream House (1948),Comedy,40613,32294,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Mr. Blandings Builds His Dream House,0.158249158,0.82,0.005070495
8712,My Favorite Wife (1940),Comedy|Romance,29284,41463,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,My Favorite Wife,0.148148148,0.85,0.004460731
8713,"New Adventures of Pippi Longstocking, The (1988)",Adventure|Children|Fantasy|Musical,93744,19051,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,"New Adventures of Pippi Longstocking, The",0,0,0
8714,Night and Day (1946),Drama|Musical,38776,43485,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,Night and Day,0.215488215,0,0.001319524
8718,"Snake Pit, The (1948)",Drama,40806,62694,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"Snake Pit, The",0,0,0
8720,"Super, The (1991)",Comedy,103007,53287,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Super, The",0.016835017,0,0
8724,"Leopard, The (Gattopardo, Il) (1963)",Drama|War,57091,1040,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,"Leopard, The (Gattopardo, Il)",0,0,0
8727,"Day of the Locust, The (1975)",Drama,72848,5122,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"Day of the Locust, The",0,0,0
8730,To End All Wars (2001),Action|Drama|War,243609,1783,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,To End All Wars,0.196969697,0.62,0.005246033
8738,"Woman Is a Woman, A (femme est une femme, Une) (1961)",Comedy|Drama|Musical|Romance,55572,31522,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,"Woman Is a Woman, A (femme est une femme, Une)",0,0,0
8743,Biggles (1986),Adventure|Fantasy|Sci-Fi,90729,22976,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,Biggles,0.050505051,0,0
8748,"Yesterday, Today and Tomorrow (Ieri, oggi, domani) (1963)",Comedy,57171,42801,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Yesterday, Today and Tomorrow (Ieri, oggi, domani)",0,0,0
8753,Unprecedented: The 2000 Presidential Election (2002),Documentary,346091,41316,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Unprecedented: The 2000 Presidential Election,0.084175084,0,0.000317381
8754,"Prime of Miss Jean Brodie, The (1969)",Drama,64840,5179,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"Prime of Miss Jean Brodie, The",0,0,0
8755,My Voyage to Italy (Il mio viaggio in Italia) (1999),Documentary,173772,53198,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,My Voyage to Italy (Il mio viaggio in Italia),0,0,0
8765,This Gun for Hire (1942),Crime|Film-Noir|Thriller,35432,16703,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,This Gun for Hire,0.136363636,0.93,0.003923791
8771,Sherlock Holmes: Terror by Night (1946),Crime|Mystery|Thriller,39017,20408,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,Sherlock Holmes: Terror by Night,0,0,0
8772,"Spy Who Came in from the Cold, The (1965)",Drama|Thriller,59749,13580,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,"Spy Who Came in from the Cold, The",0,0,0
8773,Sherlock Holmes and the Secret Weapon (1942),Crime|Mystery|Thriller,35317,18706,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,Sherlock Holmes and the Secret Weapon,0.114478114,0,0.002620028
8774,Sherlock Holmes: The Woman in Green (1945),Mystery,38259,34327,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Sherlock Holmes: The Woman in Green,0,0,0
8778,Sherlock Holmes: Dressed to Kill (1946),Crime|Mystery,38494,20417,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,Sherlock Holmes: Dressed to Kill,0,0,0
8781,"Manchurian Candidate, The (2004)",Thriller,368008,14462,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,"Manchurian Candidate, The",0,0,0
8782,Thunderbirds (2004),Action|Adventure|Fantasy|Sci-Fi,167456,14623,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,Thunderbirds,0.15993266,0.19,0.006754139
8783,"Village, The (2004)",Drama|Mystery|Thriller,368447,6947,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,"Village, The",0,0,0
8784,Garden State (2004),Comedy|Drama|Romance,333766,401,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,Garden State,0.171717172,0.86,0.109240094
8795,Musa the Warrior (Musa) (2001),Action|Adventure|Drama|War,275083,23305,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,Musa the Warrior (Musa),0,0,0
8796,"Funny Thing Happened on the Way to the Forum, A (1966)",Comedy|Musical,60438,17768,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,"Funny Thing Happened on the Way to the Forum, A",0,0,0
8798,Collateral (2004),Action|Crime|Drama|Thriller,369339,1538,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,Collateral,0.202020202,0.86,0.181866105
8799,Little Black Book (2004),Comedy|Romance,361841,14846,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Little Black Book,0.186868687,0.22,0.009011134
8800,Code 46 (2003),Romance|Sci-Fi,345061,2577,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,Code 46,0.156565657,0.5,0.010499131
8804,"Story of Women (Affaire de femmes, Une) (1988)",Drama,96336,41975,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"Story of Women (Affaire de femmes, Une)",0,0,0
8807,Harold and Kumar Go to White Castle (2004),Adventure|Comedy,366551,11282,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Harold and Kumar Go to White Castle,0,0,0
8808,"Princess Diaries 2: Royal Engagement, The (2004)",Comedy|Romance,368933,11130,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,"Princess Diaries 2: Royal Engagement, The",0,0,0
8809,Danny Deckchair (2003),Comedy|Romance,337960,14389,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Danny Deckchair,0.168350168,0.55,0.002491771
8810,AVP: Alien vs. Predator (2004),Action|Horror|Sci-Fi|Thriller,370263,395,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,AVP: Alien vs. Predator,0.17003367,0.21,0.093971002
8813,We Don't Live Here Anymore (2004),Drama,361309,23601,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,We Don't Live Here Anymore,0.17003367,0.66,0.004818872
8814,Without a Paddle (2004),Comedy,364751,10762,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Without a Paddle,0.15993266,0.14,0.022550388
8815,Exorcist: The Beginning (2004),Horror|Thriller,204313,11026,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,Exorcist: The Beginning,0.191919192,0.1,0.017178272
8827,"Bill Cosby, Himself (1983)",Comedy|Documentary,83652,20120,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"Bill Cosby, Himself",0.176767677,0.83,0.001802662
8830,Anacondas: The Hunt for the Blood Orchid (2004),Adventure|Drama|Horror|Sci-Fi|Thriller,366174,11237,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,Anacondas: The Hunt for the Blood Orchid,0.163299663,0.25,0.014143584
8831,Suspect Zero (2004),Crime|Thriller,324127,8080,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,Suspect Zero,0.166666667,0.18,0.009822522
8832,Warriors of Heaven and Earth (Tian di ying xiong) (2003),Action|Adventure|Drama,374330,14797,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Warriors of Heaven and Earth (Tian di ying xiong),0,0,0
8833,Vanity Fair (2004),Drama|Romance,241025,11632,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,Vanity Fair,0.237373737,0.51,0.01055076
8835,Paparazzi (2004),Drama|Thriller,338325,15644,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,Paparazzi,0.141414141,0.17,0.007686718
8836,Wicker Park (2004),Drama|Romance|Thriller,324554,11208,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,Wicker Park,0.191919192,0.27,0.027236113
8838,Alice Doesn't Live Here Anymore (1974),Drama|Romance,71115,16153,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,Alice Doesn't Live Here Anymore,0.188552189,0.88,0.01001219
8840,Who's That Knocking at My Door? (1967),Drama,63803,42694,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Who's That Knocking at My Door?,0.151515152,0.71,0.003742819
8844,Camera Buff (Amator) (1979),Drama,78763,42164,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Camera Buff (Amator),0,0,0
8848,"Vitelloni, I (a.k.a. The Young and the Passionate) (1953)",Drama,46521,12548,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"Vitelloni, I (a.k.a. The Young and the Passionate)",0,0,0
8860,Cellular (2004),Action|Crime|Drama|Mystery|Thriller,337921,9759,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,Cellular,0.158249158,0.55,0.04760233
8861,Resident Evil: Apocalypse (2004),Action|Horror|Sci-Fi|Thriller,318627,1577,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,Resident Evil: Apocalypse,0.158249158,0.2,0.0951639
8864,Mr. 3000 (2004),Comedy|Drama,339412,16232,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Mr. 3000,0.175084175,0.54,0.007231298
8865,Sky Captain and the World of Tomorrow (2004),Action|Adventure|Sci-Fi,346156,5137,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Sky Captain and the World of Tomorrow,0.178451178,0.71,0.042714981
8866,Wimbledon (2004),Comedy|Romance,360201,11823,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Wimbledon,0.164983165,0.61,0.030783286
8869,First Daughter (2004),Comedy|Romance,361620,13969,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,First Daughter,0.178451178,0.08,0.01076108
8870,"Forgotten, The (2004)",Drama|Mystery|Sci-Fi|Thriller,356618,10145,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,"Forgotten, The",0.106060606,0,3.80E-06
8873,"Motorcycle Diaries, The (Diarios de motocicleta) (2004)",Adventure|Drama,318462,1653,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"Motorcycle Diaries, The (Diarios de motocicleta)",0,0,0
8874,Shaun of the Dead (2004),Comedy|Horror,365748,747,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Shaun of the Dead,0.166666667,0.92,0.255383936
8875,"Come Back, Little Sheba (1952)",Drama,44509,84214,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"Come Back, Little Sheba",0.166666667,0.83,0.001999938
8879,Murder on the Orient Express (1974),Crime|Mystery|Thriller,71877,4176,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,Murder on the Orient Express,0.191919192,0.59,0.096457338
8880,Mask (1985),Drama,89560,11177,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Mask,0.202020202,0.93,0.012984924
8894,Orca: The Killer Whale (1977),Action|Drama|Horror|Thriller,76504,12707,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,Orca: The Killer Whale,0,0,0
8905,1492: Conquest of Paradise (1992),Adventure|Drama,103594,1492,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1492: Conquest of Paradise,0.259259259,0.33,0.01412891
8906,Cannibal Holocaust (1980),Horror,78935,8689,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Cannibal Holocaust,0.15993266,0.65,0.025063897
8907,Shark Tale (2004),Animation|Children|Comedy,307453,10555,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Shark Tale,0.151515152,0.36,0.084015876
8908,Ladder 49 (2004),Action|Drama|Thriller,349710,11128,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,Ladder 49,0.193602694,0.41,0.028537703
8910,I Heart Huckabees (2004),Comedy,356721,1599,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,I Heart Huckabees,0.18013468,0.63,0.032833222
8911,Raise Your Voice (2004),Romance,361696,14024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Raise Your Voice,0.173400673,0.15,0.013837071
8912,Taxi (2004),Action|Comedy,316732,11045,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Taxi,0.144781145,0,0.038919447
8914,Primer (2004),Drama|Sci-Fi,390384,14337,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,Primer,0.12962963,0.72,0.048650667
8915,Stage Beauty (2004),Drama,368658,26108,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Stage Beauty,0.178451178,0,0.005101472
8916,Shall We Dance? (2004),Comedy|Romance,358135,4380,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Shall We Dance?,0.228956229,0.91,0.005427549
8917,Team America: World Police (2004),Action|Adventure|Animation|Comedy,372588,3989,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Team America: World Police,0.164983165,0.77,0.081863225
8918,Eulogy (2004),Comedy|Crime|Drama,349416,16358,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,Eulogy,0.153198653,0.32,0.004456384
8919,P.S. (2004),Comedy|Drama|Fantasy|Romance,380609,25313,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,P.S.,0.163299663,0.54,0.002923279
8920,"Country Girl, The (1954)",Drama,46874,2438,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"Country Girl, The",0,0,0
8921,"Rose Tattoo, The (1955)",Drama|Romance,48563,65550,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,"Rose Tattoo, The",0,0,0
8928,"Fearless Vampire Killers, The (1967)",Comedy|Horror,61655,3053,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,"Fearless Vampire Killers, The",0,0,0
8933,"Decline of the American Empire, The (Déclin de l'empire américain, Le) (1986)",Comedy|Drama,90985,18499,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"Decline of the American Empire, The (Déclin de l'empire américain, Le)",0,0,0
8934,Bebe's Kids (1992),Animation|Children|Comedy,103783,36616,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Bebe's Kids,0.121212121,0.22,0.002366775
8937,Friday Night Lights (2004),Action|Drama,390022,13416,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Friday Night Lights,0.198653199,0.81,0.029389307
8938,Tarnation (2003),Documentary,390538,1435,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Tarnation,0.148148148,0.92,0.00329555
8939,"Final Cut, The (2004)",Sci-Fi|Thriller,364343,11099,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,"Final Cut, The",0.131313131,0,0.000206515
8943,Being Julia (2004),Comedy|Drama,340012,18701,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Being Julia,0.175084175,0.76,0.006277523
8946,Surviving Christmas (2004),Comedy,252028,15566,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Surviving Christmas,0.153198653,0.07,0.011293672
8947,"Grudge, The (2004)",Horror|Mystery|Thriller,391198,1970,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,"Grudge, The",0,0,0
8948,Alfie (2004),Comedy|Drama|Romance,375173,8849,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,Alfie,0.173400673,0.48,0.026126908
8949,Sideways (2004),Comedy|Drama|Romance,375063,9675,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,Sideways,0.213804714,0.96,0.092068887
8950,The Machinist (2004),Drama|Mystery|Thriller,361862,4553,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,The Machinist,0.17003367,0.77,0.179292272
8951,Vera Drake (2004),Drama,383694,11109,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Vera Drake,0.21043771,0.92,0.012131689
8952,Falling Angels (2003),Drama,365183,48678,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Falling Angels,0.183501684,0.63,0.000528788
8954,Lightning in a Bottle (2004),Documentary,396705,126148,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Lightning in a Bottle,0.173400673,0.87,0.000317381
8955,Undertow (2004),Crime|Drama|Thriller,360130,16131,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,Undertow,0.181818182,0.55,0.004339539
8957,Saw (2004),Horror|Mystery|Thriller,387564,176,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,Saw,0.173400673,0.49,0.190628877
8958,Ray (2004),Drama,350258,1677,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Ray,0.255892256,0.8,0.069286984
8959,Birth (2004),Drama|Mystery,337876,10740,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,Birth,0.168350168,0.38,0.017885859
8961,"Incredibles, The (2004)",Action|Adventure|Animation|Children|Comedy,317705,9806,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Incredibles, The",0,0,0
8964,Callas Forever (2002),Drama,274407,47959,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Callas Forever,0.186868687,0,0.001057576
8965,"Polar Express, The (2004)",Adventure|Animation|Children|Fantasy|IMAX,338348,5255,0,0,1,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,"Polar Express, The",0,0,0
8966,Kinsey (2004),Drama,362269,11184,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Kinsey,0.198653199,0.9,0.024868251
8967,Seed of Chucky (Child's Play 5) (2004),Comedy|Horror,387575,11249,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Seed of Chucky (Child's Play 5),0,0,0
8968,After the Sunset (2004),Action|Adventure|Comedy|Crime|Thriller,367479,10589,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,After the Sunset,0.163299663,0.18,0.022970484
8969,Bridget Jones: The Edge of Reason (2004),Comedy|Drama|Romance,317198,9801,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,Bridget Jones: The Edge of Reason,0.181818182,0.27,0.052094038
8970,Finding Neverland (2004),Drama,308644,866,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Finding Neverland,0.178451178,0.82,0.103695701
8972,National Treasure (2004),Action|Adventure|Drama|Mystery|Thriller,368891,2059,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,National Treasure,0.220538721,0.45,0.154475649
8973,Bad Education (La mala educación) (2004),Drama|Thriller,275491,140,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,Bad Education (La mala educación),0,0,0
8974,"SpongeBob SquarePants Movie, The (2004)",Adventure|Animation|Children|Comedy,345950,11836,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"SpongeBob SquarePants Movie, The",0,0,0
8977,Alexander (2004),Action|Adventure|Drama|War,346491,1966,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,Alexander,0.294612795,0.16,0.083968594
8978,Christmas with the Kranks (2004),Children|Comedy,388419,13673,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Christmas with the Kranks,0.166666667,0.05,0.020001011
8979,Guerrilla: The Taking of Patty Hearst (2004),Documentary,390299,174787,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Guerrilla: The Taking of Patty Hearst,0.14983165,0.89,0.000235319
8981,Closer (2004),Drama|Romance,376541,2288,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,Closer,0.175084175,0.68,0.103266366
8982,I Am David (2003),Drama,327919,15397,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,I Am David,0.151515152,0.39,0.003758579
8983,House of Flying Daggers (Shi mian mai fu) (2004),Action|Drama|Romance,385004,9550,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,House of Flying Daggers (Shi mian mai fu),0,0,0
8984,Ocean's Twelve (2004),Action|Comedy|Crime|Thriller,349903,163,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,Ocean's Twelve,0.21043771,0.55,0.17999062
8985,Blade: Trinity (2004),Action|Fantasy|Horror|Thriller,359013,36648,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,Blade: Trinity,0.19023569,0.25,0.084647921
8987,Bush's Brain (2004),Documentary,403910,33377,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Bush's Brain,0.134680135,0.63,0.00048042
8989,Damn Yankees! (1958),Comedy|Musical,51516,41253,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Damn Yankees!,0.168350168,0,1.63E-05
8998,That's Entertainment (1974),Documentary,72272,33740,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,That's Entertainment,0.227272727,1,0.002338515
9004,D.A.R.Y.L. (1985),Adventure|Children|Sci-Fi,88979,16248,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,D.A.R.Y.L.,0.166666667,0.5,0.005952533
9005,Fire in the Sky (1993),Drama|Mystery|Sci-Fi,106912,15613,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,Fire in the Sky,0.183501684,0.39,0.010386091
9008,"Invisible Man Returns, The (1940)",Horror|Sci-Fi,32635,28421,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,"Invisible Man Returns, The",0,0,0
9010,Love Me If You Dare (Jeux d'enfants) (2003),Drama|Romance,364517,8424,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,Love Me If You Dare (Jeux d'enfants),0,0,0
9018,Control Room (2004),Documentary|War,391024,18889,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,Control Room,0.141414141,0.96,0.002670569
25746,"Hunchback of Notre Dame, The (1923)",Drama|Horror,14142,18987,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,"Hunchback of Notre Dame, The",0,0,0
25750,Sherlock Jr. (1924),Comedy|Fantasy|Romance,15324,992,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,Sherlock Jr.,0.075757576,0.94,0.017880968
25752,"Freshman, The (1925)",Comedy,15841,42359,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Freshman, The",0,0,0
25753,Greed (1924),Drama,15881,1405,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Greed,0.235690236,1,0.004457471
25757,"Jazz Singer, The (1927)",Drama|Musical|Romance,18037,939,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,"Jazz Singer, The",0,0,0
25769,"Steamboat Bill, Jr. (1928)",Comedy|Romance,19421,25768,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,"Steamboat Bill, Jr.",0.117845118,1,0.006330782
25771,"Andalusian Dog, An (Chien andalou, Un) (1929)",Fantasy,20530,626,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"Andalusian Dog, An (Chien andalou, Un)",0,0,0
25773,Little Caesar (1931),Crime|Drama,21079,27899,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,Little Caesar,0.132996633,0.91,0.005792755
25782,Boudu Saved From Drowning (Boudu sauvé des eaux) (1932),Comedy,22718,48365,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Boudu Saved From Drowning (Boudu sauvé des eaux),0,0,0
25788,Scarface (1932),Crime|Drama,23427,877,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,Scarface,0.286195286,0.81,0.359406801
25795,Dinner at Eight (1933),Comedy|Drama|Romance,23948,39130,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,Dinner at Eight,0.186868687,1,0.003702059
25797,Gold Diggers of 1933 (1933),Musical,24069,31511,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Gold Diggers of 1933,0.163299663,1,0.003560759
25805,"Atalante, L' (1934)",Comedy|Drama|Romance,24844,43904,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,"Atalante, L'",0,0,0
